1.000000000000000000e+00 7.000000000000000146e-03
9.949999999999999956e-01 7.000000000000000146e-03
9.899999999999999911e-01 7.100000000000000408e-03
9.799999999999999822e-01 7.300000000000000065e-03
9.699999999999999734e-01 7.599999999999999985e-03
9.599999999999999645e-01 8.000000000000000167e-03
9.499999999999999556e-01 8.600000000000000006e-03
9.250000000000000444e-01 1.009999999999999960e-02
9.000000000000000222e-01 1.200000000000000025e-02
8.750000000000000000e-01 1.409999999999999969e-02
8.499999999999999778e-01 1.640000000000000138e-02
8.249999999999999556e-01 1.870000000000000134e-02
8.000000000000000444e-01 2.089999999999999844e-02
7.750000000000000222e-01 2.309999999999999901e-02
7.500000000000000000e-01 2.520000000000000018e-02
7.249999999999999778e-01 2.719999999999999848e-02
6.999999999999999556e-01 2.905999999999999903e-02
6.500000000000000222e-01 3.257999999999999785e-02
5.999999999999999778e-01 3.558999999999999664e-02
5.500000000000000444e-01 3.810000000000000192e-02
5.000000000000000000e-01 4.014999999999999819e-02
4.500000000000000111e-01 4.175999999999999851e-02
4.000000000000000222e-01 4.293000000000000288e-02
3.499999999999999778e-01 4.361999999999999905e-02
2.999999999999999889e-01 4.385000000000000009e-02
2.500000000000000000e-01 4.351000000000000006e-02
2.000000000000000111e-01 4.254999999999999755e-02
1.749999999999999889e-01 4.173000000000000320e-02
1.499999999999999944e-01 4.062000000000000333e-02
1.250000000000000000e-01 3.910999999999999893e-02
1.000000000000000056e-01 3.708999999999999797e-02
8.999999999999999667e-02 3.608000000000000096e-02
8.000000000000000167e-02 3.493000000000000271e-02
7.000000000000000666e-02 3.359999999999999792e-02
5.999999999999999778e-02 3.205999999999999822e-02
5.000000000000000278e-02 3.023999999999999952e-02
4.000000000000000083e-02 2.807000000000000120e-02
2.999999999999999889e-02 2.538999999999999937e-02
2.000000000000000042e-02 2.191999999999999851e-02
1.000000000000000021e-02 1.694999999999999979e-02
5.000000000000000104e-03 1.315000000000000023e-02
4.000000000000000083e-03 1.212000000000000056e-02
3.000000000000000062e-03 1.090999999999999956e-02
2.000000000000000042e-03 9.429999999999999147e-03
1.000000000000000021e-03 7.409999999999999920e-03
8.000000000000000383e-04 6.870000000000000238e-03
5.999999999999999474e-04 6.259999999999999939e-03
4.000000000000000192e-04 5.490000000000000088e-03
2.000000000000000096e-04 4.449999999999999963e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000096e-04 -2.769999999999999893e-03
4.000000000000000192e-04 -3.789999999999999966e-03
5.999999999999999474e-04 -4.400000000000000265e-03
8.000000000000000383e-04 -4.890000000000000249e-03
1.000000000000000021e-03 -5.309999999999999616e-03
2.000000000000000042e-03 -6.859999999999999779e-03
3.000000000000000062e-03 -7.960000000000000062e-03
4.000000000000000083e-03 -8.850000000000000228e-03
5.000000000000000104e-03 -9.589999999999999566e-03
1.000000000000000021e-02 -1.227999999999999925e-02
2.000000000000000042e-02 -1.568999999999999909e-02
2.999999999999999889e-02 -1.807999999999999885e-02
4.000000000000000083e-02 -1.995999999999999858e-02
5.000000000000000278e-02 -2.152000000000000093e-02
5.999999999999999778e-02 -2.285999999999999838e-02
7.000000000000000666e-02 -2.402999999999999928e-02
8.000000000000000167e-02 -2.505999999999999894e-02
8.999999999999999667e-02 -2.597999999999999962e-02
1.000000000000000056e-01 -2.680000000000000090e-02
1.250000000000000000e-01 -2.852000000000000021e-02
1.499999999999999944e-01 -2.988999999999999990e-02
1.749999999999999889e-01 -3.097000000000000100e-02
2.000000000000000111e-01 -3.182999999999999718e-02
2.500000000000000000e-01 -3.296999999999999931e-02
2.999999999999999889e-01 -3.350000000000000200e-02
3.499999999999999778e-01 -3.339999999999999913e-02
4.000000000000000222e-01 -3.268999999999999684e-02
4.500000000000000111e-01 -3.139999999999999736e-02
5.000000000000000000e-01 -2.956999999999999906e-02
5.500000000000000444e-01 -2.727999999999999869e-02
5.999999999999999778e-01 -2.459000000000000075e-02
6.500000000000000222e-01 -2.156999999999999890e-02
6.999999999999999556e-01 -1.830000000000000029e-02
7.249999999999999778e-01 -1.660999999999999976e-02
7.500000000000000000e-01 -1.491999999999999924e-02
7.750000000000000222e-01 -1.327000000000000055e-02
8.000000000000000444e-01 -1.166999999999999982e-02
8.249999999999999556e-01 -1.017999999999999981e-02
8.499999999999999778e-01 -8.739999999999999505e-03
8.750000000000000000e-01 -7.289999999999999605e-03
9.000000000000000222e-01 -5.839999999999999705e-03
9.250000000000000444e-01 -4.380000000000000213e-03
9.499999999999999556e-01 -2.919999999999999853e-03
9.599999999999999645e-01 -2.340000000000000066e-03
9.699999999999999734e-01 -1.760000000000000063e-03
9.799999999999999822e-01 -1.170000000000000033e-03
9.899999999999999911e-01 -5.900000000000000296e-04
9.949999999999999956e-01 -2.900000000000000017e-04
1.000000000000000000e+00 0.000000000000000000e+00
