1.000000000000000000e+00 0.000000000000000000e+00
9.965899999999999759e-01 1.000000000000000048e-04
9.865399999999999725e-01 6.400000000000000524e-04
9.703100000000000058e-01 1.910000000000000022e-03
9.484200000000000408e-01 3.919999999999999873e-03
9.212299999999999933e-01 6.539999999999999807e-03
8.890400000000000524e-01 9.749999999999999986e-03
8.522999999999999465e-01 1.365000000000000067e-02
8.116100000000000536e-01 1.825999999999999845e-02
7.676199999999999690e-01 2.349000000000000046e-02
7.209799999999999542e-01 2.921999999999999945e-02
6.723900000000000432e-01 3.525999999999999968e-02
6.224899999999999878e-01 4.136999999999999705e-02
5.719199999999999839e-01 4.726000000000000340e-02
5.212099999999999511e-01 5.263000000000000317e-02
4.708200000000000163e-01 5.725000000000000228e-02
4.212000000000000188e-01 6.094000000000000111e-02
3.727900000000000102e-01 6.356000000000000538e-02
3.260000000000000120e-01 6.499000000000000610e-02
2.812100000000000155e-01 6.514000000000000346e-02
2.387400000000000078e-01 6.396999999999999909e-02
1.988800000000000012e-01 6.153000000000000136e-02
1.619500000000000106e-01 5.790000000000000008e-02
1.282500000000000029e-01 5.319000000000000117e-02
9.805999999999999439e-02 4.751999999999999974e-02
7.162000000000000310e-02 4.100999999999999784e-02
4.911999999999999700e-02 3.384000000000000202e-02
3.071000000000000119e-02 2.621000000000000066e-02
1.651000000000000037e-02 1.835000000000000173e-02
6.570000000000000319e-03 1.059000000000000045e-02
0.000000000000000000e+00 3.439999999999999915e-03
5.000000000000000104e-04 -2.249999999999999830e-03
5.769999999999999955e-03 -7.020000000000000198e-03
1.659000000000000058e-02 -1.170999999999999992e-02
3.255999999999999867e-02 -1.597000000000000156e-02
5.351000000000000201e-02 -1.966999999999999998e-02
7.929999999999999549e-02 -2.272000000000000061e-02
1.097199999999999981e-01 -2.511999999999999997e-02
1.444999999999999896e-01 -2.688000000000000111e-02
1.833100000000000007e-01 -2.802999999999999936e-02
2.257500000000000062e-01 -2.862999999999999920e-02
2.713700000000000001e-01 -2.872999999999999859e-02
3.196800000000000197e-01 -2.840000000000000163e-02
3.701200000000000045e-01 -2.770999999999999852e-02
4.221199999999999952e-01 -2.670000000000000151e-02
4.750900000000000123e-01 -2.545000000000000040e-02
5.284100000000000463e-01 -2.399000000000000091e-02
5.814500000000000224e-01 -2.237000000000000099e-02
6.336000000000000520e-01 -2.061999999999999944e-02
6.842500000000000249e-01 -1.879000000000000115e-02
7.328099999999999614e-01 -1.688999999999999876e-02
7.786999999999999478e-01 -1.494999999999999975e-02
8.214000000000000190e-01 -1.299999999999999940e-02
8.603800000000000336e-01 -1.103999999999999947e-02
8.951999999999999957e-01 -9.079999999999999530e-03
9.254099999999999548e-01 -7.069999999999999896e-03
9.508199999999999985e-01 -4.899999999999999842e-03
9.713899999999999757e-01 -2.759999999999999867e-03
9.868700000000000250e-01 -1.100000000000000066e-03
9.966399999999999704e-01 -2.300000000000000070e-04
1.000000000000000000e+00 0.000000000000000000e+00
