1.000000000000000000e+00 3.460000000000000076e-04
9.941689999999999694e-01 8.620000000000000275e-04
9.823349999999999582e-01 1.905000000000000009e-03
9.689269999999999827e-01 3.065000000000000016e-03
9.552410000000000068e-01 4.225999999999999722e-03
9.414749999999999508e-01 5.370999999999999906e-03
9.276720000000000521e-01 6.496000000000000038e-03
9.138530000000000264e-01 7.599999999999999985e-03
9.000200000000000422e-01 8.680000000000000215e-03
8.861860000000000293e-01 9.738999999999999393e-03
8.723469999999999835e-01 1.077600000000000086e-02
8.585099999999999953e-01 1.178799999999999987e-02
8.446770000000000111e-01 1.277900000000000043e-02
8.308389999999999942e-01 1.374900000000000080e-02
8.170070000000000388e-01 1.469499999999999973e-02
8.031690000000000218e-01 1.562000000000000020e-02
7.893390000000000128e-01 1.652299999999999949e-02
7.755049999999999999e-01 1.740500000000000033e-02
7.616730000000000445e-01 1.826499999999999999e-02
7.478449999999999820e-01 1.910299999999999845e-02
7.340229999999999810e-01 1.992100000000000121e-02
7.202020000000000088e-01 2.071599999999999830e-02
7.092359999999999776e-01 2.133300000000000127e-02
7.043340000000000156e-01 2.160499999999999921e-02
7.018839999999999524e-01 2.174299999999999844e-02
6.991190000000000460e-01 2.198699999999999960e-02
6.935940000000000438e-01 2.247999999999999998e-02
6.794400000000000439e-01 2.372900000000000009e-02
6.653059999999999530e-01 2.495400000000000049e-02
6.580399999999999583e-01 2.557500000000000051e-02
6.477410000000000112e-01 2.644699999999999829e-02
6.370940000000000492e-01 2.733599999999999919e-02
6.230179999999999607e-01 2.849199999999999997e-02
6.111170000000000213e-01 2.945400000000000101e-02
5.949400000000000244e-01 3.073800000000000143e-02
5.809680000000000399e-01 3.182600000000000012e-02
5.670260000000000300e-01 3.289000000000000257e-02
5.559530000000000305e-01 3.372200000000000197e-02
5.470009999999999595e-01 3.438499999999999890e-02
5.389869999999999939e-01 3.497299999999999714e-02
5.251050000000000439e-01 3.597399999999999903e-02
5.112510000000000110e-01 3.695500000000000174e-02
4.973910000000000275e-01 3.791599999999999832e-02
4.835260000000000113e-01 3.884699999999999959e-02
4.696659999999999724e-01 3.973499999999999949e-02
4.558189999999999742e-01 4.057899999999999702e-02
4.419629999999999947e-01 4.138100000000000112e-02
4.281119999999999925e-01 4.213499999999999884e-02
4.142649999999999944e-01 4.284199999999999814e-02
4.004110000000000169e-01 4.349900000000000294e-02
3.865600000000000147e-01 4.410499999999999837e-02
3.727150000000000185e-01 4.465600000000000125e-02
3.588749999999999996e-01 4.515199999999999769e-02
3.450329999999999786e-01 4.558999999999999858e-02
3.311979999999999924e-01 4.596599999999999991e-02
3.173730000000000162e-01 4.627599999999999769e-02
3.035490000000000133e-01 4.651899999999999785e-02
2.897390000000000243e-01 4.668800000000000033e-02
2.759389999999999898e-01 4.677800000000000014e-02
2.621439999999999881e-01 4.678800000000000320e-02
2.483650000000000024e-01 4.671000000000000152e-02
2.346070000000000100e-01 4.653800000000000298e-02
2.208610000000000018e-01 4.626799999999999663e-02
2.071419999999999928e-01 4.589000000000000024e-02
1.934520000000000128e-01 4.539800000000000085e-02
1.797900000000000054e-01 4.478300000000000336e-02
1.661799999999999944e-01 4.403399999999999676e-02
1.526109999999999967e-01 4.313899999999999679e-02
1.391080000000000094e-01 4.208499999999999741e-02
1.256809999999999872e-01 4.085600000000000342e-02
1.123419999999999974e-01 3.942899999999999877e-02
9.913299999999999890e-02 3.778399999999999814e-02
8.606900000000000661e-02 3.588299999999999823e-02
7.321500000000000230e-02 3.368700000000000166e-02
6.061699999999999727e-02 3.113799999999999901e-02
4.840300000000000158e-02 2.816899999999999959e-02
3.676999999999999713e-02 2.472999999999999851e-02
2.610900000000000026e-02 2.082699999999999829e-02
1.712100000000000080e-02 1.667899999999999938e-02
1.050199999999999918e-02 1.277299999999999963e-02
6.152000000000000350e-03 9.480999999999999844e-03
3.396999999999999846e-03 6.797000000000000090e-03
1.657999999999999969e-03 4.558999999999999685e-03
6.149999999999999868e-04 2.641999999999999817e-03
1.039999999999999936e-04 9.990000000000001049e-04
0.000000000000000000e+00 -3.840000000000000097e-04
3.089999999999999756e-04 -1.678000000000000021e-03
1.165000000000000020e-03 -3.004000000000000160e-03
2.739999999999999814e-03 -4.281000000000000083e-03
5.095999999999999835e-03 -5.537000000000000255e-03
8.540999999999999981e-03 -6.866999999999999840e-03
1.373899999999999948e-02 -8.349999999999999784e-03
2.151399999999999840e-02 -9.957999999999999838e-03
3.179599999999999788e-02 -1.148799999999999995e-02
4.364400000000000224e-02 -1.274800000000000065e-02
5.627399999999999763e-02 -1.370299999999999990e-02
6.927700000000000524e-02 -1.439700000000000008e-02
8.250300000000000689e-02 -1.488899999999999946e-02
9.587800000000000489e-02 -1.522699999999999922e-02
1.093540000000000068e-01 -1.543800000000000033e-02
1.229050000000000004e-01 -1.554700000000000006e-02
1.365149999999999975e-01 -1.556899999999999951e-02
1.501719999999999999e-01 -1.552100000000000007e-02
1.638600000000000056e-01 -1.541599999999999915e-02
1.775849999999999929e-01 -1.526399999999999979e-02
1.913310000000000011e-01 -1.507400000000000059e-02
2.051040000000000085e-01 -1.485099999999999962e-02
2.189089999999999925e-01 -1.460200000000000040e-02
2.327359999999999984e-01 -1.433199999999999925e-02
2.465819999999999956e-01 -1.404700000000000046e-02
2.604580000000000228e-01 -1.375200000000000033e-02
2.743610000000000215e-01 -1.345200000000000042e-02
2.882899999999999907e-01 -1.314599999999999970e-02
3.022429999999999839e-01 -1.283600000000000019e-02
3.162200000000000011e-01 -1.252400000000000041e-02
3.302089999999999748e-01 -1.221000000000000037e-02
3.442140000000000200e-01 -1.189499999999999932e-02
3.582310000000000216e-01 -1.158000000000000002e-02
3.722559999999999758e-01 -1.127200000000000077e-02
3.862979999999999747e-01 -1.096500000000000079e-02
4.003590000000000204e-01 -1.065699999999999981e-02
4.144289999999999918e-01 -1.035600000000000062e-02
4.284910000000000108e-01 -1.005699999999999997e-02
4.425439999999999929e-01 -9.766000000000000375e-03
4.565819999999999879e-01 -9.476000000000000048e-03
4.706110000000000015e-01 -9.187999999999999987e-03
4.846249999999999725e-01 -8.897000000000000394e-03
4.986220000000000097e-01 -8.604000000000000536e-03
5.126140000000000141e-01 -8.314000000000000209e-03
5.265879999999999450e-01 -8.023000000000000617e-03
5.405499999999999750e-01 -7.731000000000000025e-03
5.480909999999999949e-01 -7.574000000000000003e-03
5.576670000000000238e-01 -7.372000000000000081e-03
5.679459999999999509e-01 -7.156000000000000034e-03
5.813549999999999551e-01 -6.876000000000000167e-03
5.947540000000000049e-01 -6.594000000000000035e-03
6.010980000000000212e-01 -6.461999999999999862e-03
6.083730000000000526e-01 -6.309999999999999637e-03
6.220339999999999758e-01 -6.022999999999999708e-03
6.356960000000000388e-01 -5.738000000000000045e-03
6.456490000000000284e-01 -5.530000000000000193e-03
6.548019999999999952e-01 -5.340000000000000129e-03
6.631470000000000420e-01 -5.165999999999999585e-03
6.768870000000000164e-01 -4.882000000000000055e-03
6.906299999999999661e-01 -4.597000000000000391e-03
6.967980000000000285e-01 -4.471000000000000148e-03
6.999940000000000051e-01 -4.407000000000000327e-03
7.020340000000000469e-01 -4.367000000000000222e-03
7.061140000000000194e-01 -4.282000000000000216e-03
7.184530000000000083e-01 -4.029999999999999728e-03
7.323910000000000142e-01 -3.748000000000000029e-03
7.463199999999999834e-01 -3.465000000000000198e-03
7.602339999999999653e-01 -3.187999999999999862e-03
7.741339999999999888e-01 -2.910999999999999959e-03
7.880139999999999922e-01 -2.637000000000000021e-03
8.018840000000000412e-01 -2.366000000000000048e-03
8.157520000000000326e-01 -2.098000000000000038e-03
8.296210000000000528e-01 -1.838999999999999923e-03
8.434899999999999620e-01 -1.598999999999999944e-03
8.573659999999999615e-01 -1.371000000000000040e-03
8.712419999999999609e-01 -1.164000000000000104e-03
8.851179999999999604e-01 -9.719999999999999907e-04
8.990000000000000213e-01 -8.090000000000000403e-04
9.128849999999999465e-01 -6.689999999999999983e-04
9.267689999999999539e-01 -5.519999999999999733e-04
9.406569999999999654e-01 -4.670000000000000214e-04
9.545470000000000343e-01 -4.139999999999999800e-04
9.684120000000000505e-01 -3.899999999999999929e-04
9.820299999999999585e-01 -4.029999999999999837e-04
9.940550000000000219e-01 -4.229999999999999819e-04
1.000000000000000000e+00 -4.470000000000000232e-04
